airbnb_id,night_priceـnative,night_price,weekly_price,monthly_price,cleaning_fee_native,num_of_baths,num_of_rooms,occupancy,nights_booked,rental_income,airbnb_neighborhood_id,airbnb_city,capacity_of_people,zip,property_type,room_type,reviews_count,num_of_beds,lat,lon,star_rating
33577398.0,160.0,120.0,0.0,0.0,100.0,2.0,3.0,23.0,7.0,840.0,124197.0,Tampa,6.0,33614.0,House,Entire home/apt,10.0,4.0,27.9945,-82.4918,5.0
33578027.0,125.0,126.0,0.0,0.0,120.0,2.0,3.0,18.0,49.0,686.0,124243.0,Tampa,10.0,33610.0,House,Entire home/apt,34.0,8.0,27.9844,-82.4331,5.0
33580786.0,70.0,72.0,0.0,0.0,35.0,1.0,1.0,18.0,50.0,400.0,273756.0,Tampa,2.0,33604.0,Loft,Entire home/apt,17.0,1.0,28.0314,-82.4813,5.0
33591685.0,250.0,304.0,0.0,0.0,250.0,2.0,4.0,40.0,109.0,3682.0,275668.0,Tampa,8.0,33615.0,House,Entire home/apt,11.0,5.0,27.9834,-82.5763,5.0
33590197.0,155.0,140.0,0.0,0.0,75.0,1.0,1.0,22.0,59.0,918.0,275668.0,Tampa,3.0,33634.0,Apartment,Entire home/apt,22.0,1.0,27.9937,-82.5513,5.0
33575373.0,385.0,312.0,0.0,0.0,120.0,2.0,3.0,56.0,152.0,5269.0,269207.0,Tampa,11.0,33647.0,House,Entire home/apt,11.0,7.0,28.1177,-82.3722,5.0
33590913.0,250.0,177.0,0.0,0.0,85.0,1.0,1.0,49.0,60.0,2655.0,275668.0,Tampa,5.0,33634.0,Apartment,Entire home/apt,9.0,3.0,27.9774,-82.5496,5.0
33576542.0,120.0,148.0,0.0,0.0,50.0,1.0,2.0,9.0,19.0,402.0,125649.0,Tampa,2.0,33614.0,Condominium,Entire home/apt,11.0,2.0,27.9429,-82.4712,5.0
33574965.0,53.0,56.0,0.0,0.0,68.0,1.0,0.0,27.0,57.0,456.0,268887.0,Tampa,2.0,33607.0,Guest suite,Entire home/apt,21.0,1.0,27.9569,-82.514,5.0
33576012.0,127.0,165.0,0.0,0.0,85.0,1.0,1.0,21.0,58.0,1063.0,268887.0,Tampa,4.0,33607.0,Apartment,Entire home/apt,32.0,1.0,27.9589,-82.5148,5.0
33576956.0,249.0,108.0,0.0,0.0,80.0,1.0,1.0,70.0,43.0,2322.0,273148.0,Tampa,5.0,33634.0,Apartment,Entire home/apt,10.0,3.0,27.9722,-82.5521,5.0
33575939.0,70.0,72.0,0.0,0.0,70.0,1.0,1.0,51.0,110.0,1131.0,126292.0,Tampa,2.0,33604.0,Guest suite,Entire home/apt,32.0,1.0,28.0258,-82.4438,5.0
33575403.0,50.0,55.0,0.0,0.0,45.0,1.0,1.0,52.0,16.0,880.0,124197.0,Tampa,2.0,33614.0,Guesthouse,Entire home/apt,27.0,1.0,28.0054,-82.5176,5.0
33575847.0,175.0,175.0,0.0,0.0,,2.5,2.0,40.0,110.0,2139.0,125884.0,Tampa,6.0,33616.0,Apartment,Entire home/apt,17.0,2.0,27.8725,-82.5283,5.0
33576932.0,110.0,179.0,0.0,0.0,115.0,2.0,2.0,41.0,112.0,2228.0,125649.0,Tampa,4.0,33609.0,Apartment,Entire home/apt,12.0,2.0,27.9372,-82.4983,5.0
33576764.0,100.0,162.0,0.0,0.0,95.0,1.0,1.0,10.0,26.0,468.0,125649.0,Tampa,2.0,33609.0,Apartment,Entire home/apt,10.0,1.0,27.937,-82.4962,4.0
33574990.0,162.0,139.0,0.0,0.0,130.0,1.5,3.0,81.0,222.0,3429.0,268882.0,Tampa,7.0,33611.0,House,Entire home/apt,56.0,4.0,27.8839,-82.49,5.0
33577411.0,105.0,111.0,0.0,0.0,100.0,1.0,2.0,100.0,31.0,3441.0,124243.0,Tampa,4.0,33610.0,House,Entire home/apt,20.0,2.0,28.006,-82.4402,5.0
33583247.0,499.0,273.0,0.0,0.0,,1.0,1.0,14.0,38.0,1153.0,126709.0,Tampa,4.0,33602.0,Apartment,Entire home/apt,41.0,2.0,27.9506,-82.4617,5.0
33576620.0,225.0,212.0,0.0,0.0,150.0,2.0,3.0,32.0,87.0,2049.0,272893.0,Tampa,6.0,33610.0,House,Entire home/apt,25.0,3.0,27.9935,-82.3829,5.0
33575741.0,140.0,168.0,0.0,0.0,,2.5,2.0,16.0,45.0,840.0,125884.0,Tampa,5.0,33616.0,Apartment,Entire home/apt,15.0,2.0,27.8708,-82.5303,5.0
33575159.0,125.0,125.0,0.0,0.0,125.0,1.5,1.0,60.0,163.0,2264.0,125884.0,Tampa,4.0,33616.0,Serviced apartment,Entire home/apt,24.0,1.0,27.8713,-82.5274,5.0
33580001.0,249.0,299.0,0.0,0.0,200.0,2.0,2.0,36.0,99.0,3289.0,273418.0,Tampa,8.0,33609.0,House,Entire home/apt,20.0,3.0,27.9465,-82.4964,5.0
33589049.0,98.0,96.0,0.0,0.0,60.0,1.0,1.0,41.0,51.0,1224.0,275668.0,Tampa,2.0,33634.0,Guest suite,Entire home/apt,8.0,1.0,27.9859,-82.5505,5.0
33575763.0,60.0,62.0,0.0,0.0,60.0,1.0,1.0,74.0,23.0,1426.0,124197.0,Tampa,2.0,33607.0,Guesthouse,Entire home/apt,23.0,1.0,27.9768,-82.4976,5.0
33589192.0,100.0,103.0,0.0,0.0,80.0,1.0,3.0,0.0,0.0,0.0,275668.0,Tampa,6.0,33615.0,House,Entire home/apt,3.0,3.0,28.0032,-82.5931,5.0
33583549.0,56.0,58.0,0.0,0.0,40.0,1.0,1.0,35.0,96.0,619.0,274376.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,24.0,1.0,28.0182,-82.4913,5.0
33576008.0,250.0,193.0,0.0,0.0,100.0,2.0,2.0,11.0,17.0,656.0,125884.0,Tampa,6.0,33616.0,Apartment,Entire home/apt,17.0,3.0,27.8755,-82.5272,5.0
33575997.0,179.0,192.0,0.0,0.0,,2.0,2.0,37.0,100.0,2133.0,125884.0,Tampa,5.0,33616.0,Apartment,Entire home/apt,25.0,2.0,27.8709,-82.528,5.0
33581078.0,69.0,79.0,0.0,0.0,60.0,1.0,1.0,23.0,7.0,553.0,273756.0,Tampa,2.0,33612.0,Guesthouse,Entire home/apt,15.0,1.0,28.0372,-82.4786,5.0
33578110.0,200.0,193.0,0.0,0.0,160.0,2.0,3.0,21.0,56.0,1201.0,124197.0,Tampa,8.0,33614.0,House,Entire home/apt,3.0,5.0,28.008,-82.5185,5.0
33575071.0,49.0,47.0,0.0,0.0,20.0,1.0,1.0,67.0,184.0,961.0,124197.0,Tampa,2.0,33614.0,Guesthouse,Entire home/apt,41.0,1.0,27.9888,-82.4943,5.0
33576389.0,65.0,76.0,0.0,0.0,100.0,1.0,1.0,94.0,29.0,2204.0,269206.0,Tampa,2.0,33607.0,Tiny house,Entire home/apt,7.0,1.0,27.9611,-82.4852,5.0
33576577.0,220.0,266.0,0.0,0.0,175.0,2.0,4.0,71.0,194.0,5734.0,268887.0,Tampa,8.0,33609.0,House,Entire home/apt,18.0,5.0,27.9431,-82.5237,5.0
33576450.0,500.0,235.0,0.0,0.0,150.0,2.0,3.0,27.0,41.0,1927.0,125884.0,Tampa,6.0,33616.0,Apartment,Entire home/apt,15.0,3.0,27.8781,-82.5286,5.0
33577310.0,150.0,102.0,0.0,0.0,165.0,1.0,2.0,29.0,9.0,918.0,126292.0,Tampa,4.0,33612.0,House,Entire home/apt,22.0,2.0,28.0405,-82.4333,5.0
33577986.0,166.0,122.0,0.0,0.0,,2.0,3.0,71.0,22.0,2684.0,126292.0,Tampa,9.0,33604.0,House,Entire home/apt,22.0,7.0,28.0313,-82.4368,5.0
33578707.0,350.0,414.0,0.0,0.0,150.0,3.0,4.0,60.0,128.0,7570.0,124197.0,Tampa,12.0,33607.0,House,Entire home/apt,18.0,6.0,27.9689,-82.4992,5.0
33591113.0,159.0,165.0,0.0,0.0,99.0,2.0,3.0,16.0,29.0,798.0,275682.0,Tampa,6.0,33617.0,House,Entire home/apt,3.0,3.0,28.0575,-82.3941,4.0
33591488.0,229.0,231.0,0.0,0.0,99.0,2.0,2.0,55.0,118.0,3894.0,275668.0,Tampa,6.0,33607.0,Condominium,Entire home/apt,24.0,3.0,27.9625,-82.5729,5.0
33578571.0,300.0,139.0,0.0,0.0,100.0,1.0,2.0,40.0,73.0,1691.0,124243.0,Tampa,4.0,33605.0,House,Entire home/apt,23.0,2.0,27.9623,-82.4336,5.0
33574893.0,60.0,88.0,0.0,0.0,50.0,1.0,1.0,77.0,165.0,2074.0,125585.0,Tampa,4.0,33619.0,House,Entire home/apt,34.0,1.0,27.9458,-82.3819,5.0
33578527.0,149.0,138.0,0.0,0.0,120.0,1.0,3.0,71.0,22.0,3036.0,124243.0,Tampa,6.0,33605.0,House,Entire home/apt,26.0,4.0,27.9723,-82.4378,5.0
33575624.0,150.0,150.0,0.0,0.0,35.0,1.0,1.0,13.0,27.0,579.0,269130.0,Tampa,3.0,33602.0,Apartment,Entire home/apt,5.0,1.0,27.9534,-82.4473,5.0
33597527.0,75.0,75.0,0.0,0.0,20.0,1.0,1.0,69.0,105.0,1575.0,276539.0,Tampa,2.0,33614.0,Guesthouse,Entire home/apt,46.0,1.0,28.0155,-82.501,5.0
33590092.0,110.0,105.0,0.0,0.0,10.0,1.5,2.0,60.0,129.0,1935.0,275682.0,Tampa,5.0,33617.0,Loft,Entire home/apt,11.0,3.0,28.0552,-82.388,5.0
33577397.0,108.0,110.0,0.0,0.0,95.0,1.0,1.0,19.0,35.0,642.0,124243.0,Tampa,3.0,33605.0,Condominium,Entire home/apt,14.0,1.0,27.9636,-82.4367,5.0
33575940.0,122.0,159.0,0.0,0.0,45.0,1.0,1.0,24.0,59.0,1173.0,268887.0,Tampa,3.0,33607.0,Apartment,Entire home/apt,15.0,1.0,27.962,-82.5114,5.0
33602896.0,199.0,200.0,0.0,0.0,80.0,2.0,3.0,35.0,53.0,2120.0,276539.0,Tampa,10.0,33614.0,House,Entire home/apt,33.0,5.0,28.0149,-82.4998,5.0
33587966.0,60.0,68.0,0.0,0.0,75.0,1.0,1.0,29.0,9.0,612.0,275049.0,Tampa,2.0,33614.0,House,Entire home/apt,3.0,1.0,28.0119,-82.5122,5.0
33575520.0,149.0,150.0,0.0,0.0,115.0,1.0,2.0,71.0,152.0,3257.0,125884.0,Tampa,6.0,33611.0,House,Entire home/apt,20.0,3.0,27.8888,-82.5223,5.0
33576174.0,139.0,139.0,0.0,0.0,70.0,1.0,1.0,35.0,11.0,1529.0,272884.0,Tampa,2.0,33629.0,Tiny house,Entire home/apt,6.0,1.0,27.9215,-82.499,5.0
33585289.0,97.0,78.0,0.0,0.0,60.0,1.0,2.0,78.0,72.0,1872.0,274376.0,Tampa,4.0,33614.0,Apartment,Entire home/apt,62.0,2.0,27.9983,-82.4875,5.0
33576131.0,78.0,76.0,0.0,0.0,10.0,1.0,1.0,35.0,75.0,814.0,126292.0,Tampa,2.0,33604.0,Guesthouse,Entire home/apt,44.0,1.0,28.0291,-82.4454,5.0
33583703.0,235.0,302.0,0.0,0.0,,2.0,3.0,16.0,38.0,1435.0,273000.0,Tampa,6.0,33607.0,House,Entire home/apt,5.0,3.0,27.9569,-82.4846,5.0
33587596.0,58.0,51.0,0.0,0.0,40.0,1.0,1.0,62.0,76.0,969.0,275668.0,Tampa,2.0,33634.0,Loft,Entire home/apt,24.0,1.0,27.9851,-82.5536,5.0
33574981.0,112.0,98.0,0.0,0.0,120.0,2.5,2.0,61.0,19.0,1862.0,125884.0,Tampa,4.0,33616.0,Apartment,Entire home/apt,22.0,2.0,27.8718,-82.5301,5.0
33575365.0,54.0,55.0,0.0,0.0,25.0,1.0,1.0,65.0,20.0,1100.0,124197.0,Tampa,2.0,33614.0,Apartment,Entire home/apt,7.0,1.0,28.0016,-82.5136,5.0
33574986.0,200.0,98.0,0.0,0.0,,2.0,2.0,49.0,30.0,1470.0,125884.0,Tampa,8.0,33616.0,Condominium,Entire home/apt,9.0,2.0,27.8705,-82.5284,5.0
33584990.0,248.0,229.0,0.0,0.0,140.0,2.0,3.0,29.0,9.0,2061.0,274763.0,Tampa,8.0,33617.0,Bungalow,Entire home/apt,13.0,5.0,28.0309,-82.4144,5.0
33575682.0,151.0,162.0,0.0,0.0,130.0,2.0,2.0,55.0,84.0,2722.0,125884.0,Tampa,5.0,33616.0,Condominium,Entire home/apt,30.0,2.0,27.8725,-82.5306,5.0
33584576.0,70.0,70.0,0.0,0.0,50.0,1.0,1.0,45.0,14.0,980.0,274376.0,Tampa,1.0,33614.0,Guesthouse,Entire home/apt,22.0,1.0,28.018,-82.488,5.0
33577971.0,159.0,170.0,0.0,0.0,179.0,2.0,3.0,20.0,50.0,1063.0,124197.0,Tampa,6.0,33607.0,House,Entire home/apt,4.0,3.0,27.9705,-82.493,5.0
33589863.0,89.0,94.0,0.0,0.0,76.0,1.0,2.0,26.0,32.0,752.0,275682.0,Tampa,4.0,33617.0,Condominium,Entire home/apt,7.0,2.0,28.0649,-82.3999,5.0
33575725.0,215.0,166.0,0.0,0.0,125.0,2.5,2.0,62.0,151.0,3133.0,125884.0,Tampa,6.0,33616.0,Condominium,Entire home/apt,32.0,2.0,27.871,-82.5283,5.0
33579927.0,720.0,176.0,0.0,0.0,,2.0,3.0,64.0,39.0,3432.0,124243.0,Tampa,10.0,33605.0,House,Entire home/apt,23.0,6.0,27.9568,-82.4327,5.0
33576704.0,499.0,336.0,0.0,0.0,,1.0,1.0,29.0,61.0,2928.0,268887.0,Tampa,2.0,33607.0,Apartment,Entire home/apt,23.0,1.0,27.9587,-82.5329,5.0
33579748.0,170.0,168.0,0.0,0.0,120.0,2.0,2.0,19.0,46.0,966.0,124243.0,Tampa,7.0,33603.0,House,Entire home/apt,6.0,4.0,27.9881,-82.4623,5.0
33577154.0,250.0,195.0,0.0,0.0,250.0,2.5,3.0,32.0,10.0,1950.0,272879.0,Tampa,8.0,33629.0,Townhouse,Entire home/apt,10.0,5.0,27.9189,-82.4954,5.0
33575692.0,259.0,162.0,0.0,0.0,105.0,2.5,2.0,39.0,95.0,1924.0,125884.0,Tampa,5.0,33616.0,Apartment,Entire home/apt,16.0,2.0,27.8712,-82.5302,5.0
33575505.0,54.0,39.0,0.0,0.0,80.0,1.0,1.0,92.0,56.0,1092.0,269206.0,Tampa,2.0,33614.0,Bungalow,Entire home/apt,12.0,1.0,27.9879,-82.4859,5.0
33576194.0,250.0,211.0,0.0,0.0,100.0,2.5,2.0,26.0,64.0,1688.0,125884.0,Tampa,5.0,33616.0,Apartment,Entire home/apt,7.0,2.0,27.8723,-82.5295,5.0
33576153.0,119.0,88.0,0.0,0.0,125.0,1.0,2.0,21.0,26.0,572.0,124243.0,Tampa,5.0,33604.0,Guest suite,Entire home/apt,12.0,2.0,28.0046,-82.4574,5.0
33576282.0,553.0,203.0,0.0,0.0,100.0,1.5,2.0,64.0,138.0,4002.0,268887.0,Tampa,6.0,33609.0,Townhouse,Entire home/apt,23.0,2.0,27.9422,-82.5085,5.0
33578354.0,275.0,133.0,0.0,0.0,150.0,1.0,3.0,31.0,77.0,1280.0,124243.0,Tampa,4.0,33603.0,Bungalow,Entire home/apt,3.0,4.0,27.9713,-82.4609,5.0
33583522.0,86.0,101.0,0.0,0.0,95.0,1.5,3.0,12.0,25.0,361.0,274335.0,Tampa,4.0,33617.0,House,Entire home/apt,5.0,6.0,28.0166,-82.4087,4.0
33582485.0,365.0,367.0,0.0,0.0,75.0,2.5,4.0,31.0,76.0,3487.0,274386.0,Tampa,12.0,33616.0,House,Entire home/apt,7.0,6.0,27.8605,-82.527,5.0
33575377.0,104.0,55.0,0.0,0.0,65.0,1.0,1.0,79.0,73.0,1338.0,124197.0,Tampa,2.0,33614.0,Guest suite,Entire home/apt,21.0,1.0,28.0042,-82.4943,5.0
33583527.0,300.0,305.0,0.0,0.0,,4.0,6.0,50.0,123.0,4689.0,126709.0,Tampa,15.0,33603.0,House,Entire home/apt,17.0,8.0,27.9773,-82.4671,4.0
33582081.0,200.0,123.0,0.0,0.0,,2.0,2.0,79.0,146.0,2993.0,274072.0,Tampa,6.0,33647.0,Condominium,Entire home/apt,25.0,2.0,28.1346,-82.3712,5.0
33575244.0,85.0,115.0,0.0,0.0,100.0,1.5,3.0,51.0,126.0,1811.0,268887.0,Tampa,8.0,33609.0,House,Entire home/apt,19.0,3.0,27.9516,-82.5039,5.0
33582505.0,180.0,188.0,0.0,0.0,80.0,1.0,4.0,67.0,143.0,3841.0,273756.0,Tampa,7.0,33612.0,Villa,Entire home/apt,21.0,4.0,28.0398,-82.4802,5.0
33574976.0,150.0,93.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,124.0,125884.0,Tampa,4.0,33616.0,Vacation home,Entire home/apt,8.0,2.0,27.8676,-82.5273,4.0
33590570.0,250.0,217.0,0.0,0.0,250.0,1.0,3.0,64.0,98.0,4253.0,275681.0,Tampa,6.0,33617.0,House,Entire home/apt,20.0,4.0,28.0431,-82.4031,5.0
33576671.0,350.0,322.0,0.0,0.0,,2.0,3.0,29.0,72.0,2898.0,268887.0,Tampa,12.0,33609.0,House,Entire home/apt,11.0,7.0,27.9458,-82.5142,5.0
33575273.0,220.0,138.0,0.0,0.0,70.0,1.0,2.0,55.0,68.0,2346.0,125884.0,Tampa,6.0,33616.0,Apartment,Entire home/apt,31.0,2.0,27.8887,-82.516,5.0
33576097.0,111.0,174.0,0.0,0.0,140.0,2.0,3.0,30.0,65.0,1616.0,268887.0,Tampa,9.0,33609.0,House,Entire home/apt,29.0,6.0,27.9473,-82.5022,5.0
33577486.0,109.0,114.0,0.0,0.0,75.0,1.0,1.0,0.0,0.0,0.0,124243.0,Tampa,2.0,33604.0,Guesthouse,Entire home/apt,4.0,1.0,28.0056,-82.4564,5.0
33581289.0,249.0,292.0,0.0,0.0,,2.0,2.0,42.0,13.0,3796.0,124243.0,Tampa,6.0,33605.0,House,Entire home/apt,31.0,3.0,27.957,-82.4349,5.0
33576623.0,411.0,274.0,0.0,0.0,200.0,2.0,3.0,77.0,24.0,6576.0,125884.0,Tampa,6.0,33614.0,House,Entire home/apt,11.0,4.0,27.8798,-82.523,5.0
33575863.0,80.0,80.0,0.0,0.0,50.0,1.0,1.0,16.0,10.0,400.0,124243.0,Tampa,2.0,33603.0,Guesthouse,Entire home/apt,11.0,1.0,27.982,-82.4623,5.0
33598505.0,80.0,86.0,0.0,0.0,60.0,1.0,2.0,81.0,199.0,2139.0,276539.0,Tampa,4.0,33614.0,Apartment,Entire home/apt,73.0,2.0,28.0168,-82.5033,5.0
33577078.0,110.0,100.0,0.0,0.0,107.0,1.0,3.0,58.0,18.0,1800.0,124197.0,Tampa,6.0,33607.0,Apartment,Entire home/apt,40.0,3.0,27.9698,-82.4922,5.0
33580189.0,194.0,187.0,0.0,0.0,200.0,1.5,4.0,18.0,43.0,1005.0,124243.0,Tampa,9.0,33605.0,House,Entire home/apt,7.0,5.0,27.967,-82.4487,4.0
33580972.0,350.0,243.0,0.0,0.0,250.0,2.0,4.0,44.0,54.0,3281.0,124243.0,Tampa,10.0,33603.0,House,Entire home/apt,13.0,6.0,27.9876,-82.4518,5.0
33590462.0,150.0,149.0,0.0,0.0,,1.0,2.0,74.0,23.0,3427.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,16.0,2.0,27.9639,-82.572,5.0
33575746.0,442.0,145.0,0.0,0.0,,1.0,1.0,68.0,146.0,3024.0,268887.0,Tampa,2.0,33609.0,Apartment,Entire home/apt,16.0,1.0,27.9337,-82.5234,5.0
33575956.0,130.0,65.0,0.0,0.0,90.0,1.0,1.0,84.0,26.0,1690.0,124197.0,Tampa,4.0,33614.0,Guest suite,Entire home/apt,25.0,2.0,27.9994,-82.5232,5.0
33575120.0,145.0,120.0,0.0,0.0,125.0,1.0,3.0,22.0,27.0,810.0,125884.0,Tampa,6.0,33611.0,House,Entire home/apt,10.0,3.0,27.9002,-82.5245,5.0
33582136.0,499.0,206.0,0.0,0.0,,1.0,0.0,21.0,13.0,1339.0,126709.0,Tampa,2.0,33602.0,Apartment,Entire home/apt,24.0,2.0,27.951,-82.4607,5.0
33581439.0,499.0,185.0,0.0,0.0,,1.0,1.0,32.0,10.0,1850.0,126709.0,Tampa,2.0,33602.0,Apartment,Entire home/apt,9.0,2.0,27.9525,-82.4618,4.0
33585427.0,100.0,79.0,0.0,0.0,70.0,1.0,1.0,100.0,61.0,2410.0,274376.0,Tampa,2.0,33614.0,House,Entire home/apt,21.0,1.0,28.0158,-82.4878,5.0
33576897.0,119.0,104.0,0.0,0.0,100.0,1.0,2.0,35.0,74.0,1099.0,273148.0,Tampa,4.0,33614.0,Apartment,Entire home/apt,26.0,2.0,27.9767,-82.5163,5.0
33575427.0,56.0,57.0,0.0,0.0,30.0,1.0,1.0,17.0,36.0,293.0,124197.0,Tampa,2.0,33614.0,Guest suite,Entire home/apt,22.0,2.0,28.0053,-82.5178,5.0
33580374.0,62.0,61.0,0.0,0.0,75.0,1.0,1.0,30.0,65.0,566.0,273756.0,Tampa,3.0,33618.0,Guest suite,Entire home/apt,8.0,2.0,28.0543,-82.4969,5.0
33588201.0,75.0,65.0,0.0,0.0,50.0,1.0,1.0,32.0,10.0,650.0,275668.0,Tampa,2.0,33634.0,Guest suite,Entire home/apt,26.0,1.0,28.003,-82.5509,5.0
33577065.0,200.0,185.0,0.0,0.0,,1.0,2.0,29.0,63.0,1665.0,125649.0,Tampa,6.0,33606.0,Apartment,Entire home/apt,21.0,,27.9429,-82.469,5.0
33575794.0,200.0,116.0,0.0,0.0,,1.0,1.0,45.0,14.0,1624.0,125649.0,Tampa,4.0,33606.0,Apartment,Entire home/apt,10.0,2.0,27.9293,-82.4829,5.0
33591842.0,600.0,407.0,0.0,0.0,275.0,3.0,5.0,87.0,133.0,10826.0,275668.0,Tampa,14.0,33615.0,House,Entire home/apt,19.0,8.0,27.9874,-82.575,5.0
33579282.0,170.0,155.0,0.0,0.0,135.0,2.5,3.0,39.0,72.0,1860.0,124243.0,Tampa,6.0,33605.0,House,Entire home/apt,15.0,4.0,27.9663,-82.4478,5.0
33576334.0,140.0,140.0,0.0,0.0,145.0,1.5,2.0,49.0,104.0,2080.0,125649.0,Tampa,5.0,33629.0,House,Entire home/apt,8.0,3.0,27.9237,-82.4915,5.0
33587348.0,120.0,120.0,0.0,0.0,120.0,1.0,3.0,22.0,34.0,816.0,274376.0,Tampa,6.0,33614.0,House,Entire home/apt,10.0,3.0,28.011,-82.488,5.0
33575029.0,128.0,110.0,0.0,0.0,85.0,1.5,1.0,17.0,16.0,587.0,125884.0,Tampa,4.0,33616.0,Apartment,Entire home/apt,10.0,1.0,27.8781,-82.5275,5.0
33590025.0,131.0,137.0,0.0,0.0,70.0,1.0,1.0,39.0,84.0,1644.0,275668.0,Tampa,4.0,33607.0,Condominium,Entire home/apt,53.0,3.0,27.9623,-82.5719,5.0
33591069.0,90.0,186.0,0.0,0.0,,1.0,1.0,18.0,38.0,1010.0,275668.0,Tampa,2.0,33607.0,Condominium,Entire home/apt,32.0,1.0,27.9628,-82.5719,5.0
33576857.0,265.0,174.0,0.0,0.0,,2.5,2.0,36.0,76.0,1889.0,125649.0,Tampa,6.0,33629.0,House,Entire home/apt,31.0,4.0,27.9248,-82.4883,5.0
33577839.0,145.0,160.0,0.0,0.0,120.0,2.0,3.0,57.0,52.0,2773.0,124197.0,Tampa,7.0,33607.0,House,Entire home/apt,14.0,4.0,27.9697,-82.4983,5.0
33583117.0,329.0,236.0,0.0,0.0,125.0,2.0,2.0,24.0,51.0,1719.0,273000.0,Tampa,4.0,33609.0,House,Entire home/apt,8.0,2.0,27.9487,-82.4882,5.0
33589791.0,200.0,134.0,0.0,0.0,150.0,2.0,3.0,39.0,24.0,1608.0,275681.0,Tampa,12.0,33617.0,House,Entire home/apt,35.0,4.0,28.0454,-82.3959,5.0
33575133.0,65.0,44.0,0.0,0.0,50.0,1.0,1.0,100.0,31.0,1364.0,126292.0,Tampa,2.0,33604.0,Guesthouse,Entire home/apt,10.0,1.0,28.0296,-82.4381,5.0
33580005.0,80.0,54.0,0.0,0.0,50.0,1.0,2.0,22.0,40.0,360.0,273756.0,Tampa,4.0,33618.0,Guest suite,Entire home/apt,9.0,4.0,28.0646,-82.4868,5.0
33576351.0,206.0,145.0,0.0,0.0,,2.0,3.0,51.0,31.0,2248.0,272893.0,Tampa,8.0,33610.0,House,Entire home/apt,18.0,7.0,27.9881,-82.4164,5.0
33575907.0,212.0,182.0,0.0,0.0,,3.5,3.0,63.0,116.0,3519.0,125884.0,Tampa,8.0,33616.0,Condominium,Entire home/apt,25.0,3.0,27.8714,-82.5304,5.0
33585106.0,140.0,276.0,0.0,0.0,250.0,2.0,3.0,47.0,86.0,3956.0,274763.0,Tampa,12.0,33617.0,House,Entire home/apt,30.0,4.0,28.0165,-82.4038,5.0
33575100.0,125.0,119.0,0.0,0.0,65.0,1.5,1.0,76.0,117.0,2785.0,125884.0,Tampa,4.0,33616.0,Condominium,Entire home/apt,8.0,1.0,27.8788,-82.5282,5.0
33577937.0,110.0,118.0,0.0,0.0,50.0,1.0,1.0,47.0,101.0,1703.0,268959.0,Tampa,4.0,33602.0,Apartment,Entire home/apt,30.0,1.0,27.9556,-82.4535,5.0
33579026.0,205.0,153.0,0.0,0.0,160.0,2.0,3.0,71.0,87.0,3328.0,126292.0,Tampa,8.0,33610.0,House,Entire home/apt,26.0,4.0,28.0084,-82.4399,5.0
33575801.0,156.0,170.0,0.0,0.0,100.0,1.0,1.0,32.0,59.0,1672.0,269130.0,Tampa,2.0,33602.0,Condominium,Entire home/apt,10.0,1.0,27.9377,-82.4511,5.0
33576643.0,80.0,80.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,124197.0,Tampa,3.0,33614.0,Guesthouse,Entire home/apt,5.0,1.0,28.0097,-82.5195,5.0
33575189.0,50.0,50.0,0.0,0.0,45.0,1.0,1.0,55.0,17.0,850.0,126292.0,Tampa,2.0,33604.0,Guest suite,Entire home/apt,13.0,1.0,28.0258,-82.4728,5.0
33575702.0,135.0,144.0,0.0,0.0,100.0,1.0,1.0,36.0,78.0,1605.0,268887.0,Tampa,2.0,33607.0,Apartment,Entire home/apt,13.0,1.0,27.9598,-82.5159,5.0
33578780.0,460.0,468.0,0.0,0.0,150.0,2.0,3.0,20.0,50.0,2925.0,124197.0,Tampa,8.0,33607.0,House,Entire home/apt,7.0,5.0,27.9718,-82.498,5.0
33591663.0,600.0,324.0,0.0,0.0,,2.0,3.0,59.0,109.0,5886.0,275682.0,Tampa,12.0,33617.0,House,Entire home/apt,39.0,6.0,28.0381,-82.4093,5.0
33599133.0,85.0,94.0,0.0,0.0,60.0,1.0,2.0,55.0,102.0,1598.0,276539.0,Tampa,6.0,33614.0,Apartment,Entire home/apt,3.0,3.0,28.017,-82.5028,5.0
33581565.0,98.0,101.0,0.0,0.0,60.0,1.0,2.0,21.0,39.0,657.0,273756.0,Tampa,6.0,33612.0,Vacation home,Entire home/apt,8.0,2.0,28.0584,-82.4494,5.0
33589281.0,103.0,105.0,0.0,0.0,70.0,1.0,1.0,19.0,6.0,630.0,275668.0,Tampa,4.0,33607.0,Apartment,Entire home/apt,6.0,1.0,27.9716,-82.5639,4.0
33576995.0,82.0,101.0,650.0,0.0,120.0,1.0,1.0,0.0,0.0,0.0,124243.0,Tampa,4.0,33604.0,Apartment,Entire home/apt,186.0,1.0,27.9973,-82.4542,5.0
33575364.0,69.0,57.0,0.0,0.0,30.0,1.0,1.0,83.0,178.0,1449.0,126292.0,Tampa,3.0,33604.0,Guest suite,Entire home/apt,40.0,2.0,28.0178,-82.4736,5.0
