id,nights_booked,occupancy,rental_income,star_rating
33575668.0,82.0,67.0,1497.0,5.0
33575774.0,330.0,90.0,4043.0,5.0
33575841.0,354.0,97.0,4455.0,5.0
33580280.0,251.0,92.0,5299.0,5.0
33583690.0,2.0,1.0,86.0,5.0
33578594.0,31.0,100.0,4309.0,5.0
33575564.0,90.0,98.0,2130.0,5.0
33583854.0,61.0,100.0,1830.0,5.0
33578722.0,16.0,52.0,2080.0,5.0
33576000.0,289.0,79.0,3950.0,5.0
33581799.0,4.0,7.0,388.0,5.0
33575703.0,173.0,47.0,2379.0,5.0
33575426.0,205.0,56.0,1162.0,5.0
33575838.0,225.0,62.0,1463.0,5.0
33575220.0,340.0,93.0,1445.0,5.0
33577357.0,274.0,90.0,6055.0,5.0
33584082.0,299.0,82.0,3015.0,
33578390.0,307.0,84.0,3428.0,5.0
33577994.0,11.0,35.0,1892.0,5.0
33579539.0,249.0,68.0,2926.0,5.0
33575445.0,336.0,92.0,1652.0,5.0
33588362.0,75.0,82.0,1675.0,5.0
33580285.0,0.0,0.0,0.0,5.0
33575297.0,108.0,40.0,648.0,5.0
33577183.0,311.0,93.0,2997.0,5.0
33576324.0,284.0,78.0,2130.0,5.0
33576339.0,42.0,14.0,302.0,5.0
33575184.0,246.0,67.0,1046.0,5.0
33581154.0,162.0,44.0,2012.0,5.0
33583508.0,37.0,30.0,537.0,5.0
33578591.0,204.0,56.0,1904.0,5.0
33575323.0,320.0,88.0,2480.0,5.0
33578262.0,178.0,49.0,3397.0,5.0
33583610.0,29.0,14.0,1102.0,4.0
33576442.0,22.0,71.0,3168.0,5.0
33574929.0,236.0,65.0,2045.0,5.0
33578645.0,54.0,59.0,2322.0,5.0
33575281.0,278.0,83.0,1365.0,5.0
33582539.0,133.0,36.0,2095.0,5.0
33580982.0,263.0,87.0,5970.0,5.0
33576980.0,24.0,77.0,2400.0,5.0
33590250.0,266.0,73.0,3702.0,5.0
33577052.0,287.0,79.0,2440.0,5.0
33576921.0,260.0,71.0,2037.0,5.0
33575193.0,124.0,37.0,575.0,5.0
33576251.0,220.0,60.0,1650.0,5.0
33582519.0,108.0,89.0,1215.0,5.0
33577258.0,215.0,64.0,2111.0,5.0
33578012.0,167.0,46.0,2895.0,5.0
33575408.0,272.0,81.0,1632.0,5.0
33575630.0,242.0,66.0,1331.0,5.0
33577436.0,212.0,63.0,2159.0,5.0
33576411.0,217.0,59.0,3996.0,5.0
33588313.0,122.0,33.0,671.0,5.0
33575425.0,156.0,43.0,767.0,5.0
33591787.0,40.0,11.0,1297.0,5.0
33575563.0,257.0,70.0,2806.0,5.0
33575010.0,331.0,99.0,1264.0,5.0
33578291.0,114.0,31.0,2195.0,5.0
33575272.0,83.0,30.0,489.0,5.0
33578832.0,271.0,74.0,3275.0,5.0
33576371.0,179.0,49.0,1208.0,5.0
33578053.0,160.0,44.0,1693.0,5.0
33580176.0,38.0,14.0,1098.0,5.0
33590851.0,24.0,77.0,4152.0,5.0
33576395.0,173.0,52.0,1431.0,5.0
33577346.0,68.0,74.0,2493.0,5.0
33576567.0,61.0,20.0,573.0,5.0
33576293.0,145.0,40.0,1088.0,5.0
33575806.0,210.0,58.0,1085.0,5.0
33581311.0,38.0,62.0,1691.0,5.0
33575110.0,251.0,69.0,1652.0,5.0
33576439.0,131.0,39.0,2668.0,5.0
33580765.0,162.0,44.0,2768.0,5.0
33576637.0,288.0,79.0,6720.0,5.0
33588815.0,75.0,21.0,531.0,5.0
33585395.0,104.0,28.0,3857.0,5.0
33578381.0,300.0,82.0,3100.0,5.0
33578495.0,46.0,17.0,1339.0,5.0
33577654.0,50.0,54.0,1883.0,5.0
33577178.0,194.0,58.0,3492.0,5.0
33590291.0,0.0,0.0,0.0,5.0
33577528.0,21.0,68.0,3108.0,5.0
33582663.0,95.0,28.0,415.0,5.0
33587924.0,319.0,87.0,1568.0,5.0
33577358.0,45.0,21.0,1356.0,5.0
33575063.0,348.0,95.0,1972.0,5.0
33578414.0,24.0,26.0,1072.0,5.0
33587667.0,155.0,51.0,822.0,5.0
33575274.0,307.0,84.0,2968.0,5.0
33575406.0,300.0,82.0,3100.0,5.0
33589598.0,83.0,90.0,3209.0,5.0
33578628.0,313.0,86.0,3365.0,5.0
33578638.0,164.0,45.0,1900.0,5.0
33575475.0,259.0,71.0,2720.0,5.0
33578035.0,27.0,87.0,3402.0,5.0
33577659.0,286.0,78.0,6292.0,5.0
33587464.0,227.0,68.0,1011.0,5.0
33575795.0,168.0,55.0,1042.0,5.0
33576575.0,240.0,66.0,1580.0,5.0
33575844.0,345.0,95.0,1869.0,5.0
33582868.0,193.0,53.0,1351.0,5.0
33580102.0,56.0,15.0,737.0,5.0
33577282.0,25.0,20.0,675.0,5.0
33583303.0,92.0,100.0,1717.0,5.0
33576151.0,169.0,46.0,1155.0,5.0
33578347.0,319.0,87.0,3296.0,5.0
33575761.0,320.0,88.0,1893.0,5.0
33579281.0,220.0,60.0,2548.0,5.0
33575486.0,243.0,80.0,3256.0,5.0
33575379.0,168.0,50.0,993.0,5.0
33590141.0,190.0,52.0,2201.0,5.0
33590609.0,172.0,47.0,3168.0,5.0
33575578.0,271.0,89.0,1924.0,5.0
33589503.0,240.0,66.0,1480.0,5.0
33575135.0,0.0,0.0,0.0,5.0
33579801.0,128.0,35.0,1803.0,5.0
33575191.0,287.0,79.0,1244.0,5.0
33575691.0,282.0,77.0,3361.0,5.0
33577038.0,161.0,53.0,1610.0,5.0
33576781.0,168.0,50.0,1466.0,5.0
33578254.0,158.0,43.0,2936.0,5.0
33577095.0,140.0,46.0,1400.0,5.0
33576889.0,31.0,100.0,3100.0,5.0
33578526.0,301.0,82.0,3161.0,5.0
33590400.0,62.0,17.0,754.0,5.0
33585123.0,187.0,56.0,4845.0,5.0
33579624.0,244.0,67.0,3904.0,5.0
33579457.0,79.0,29.0,1519.0,5.0
33578000.0,25.0,8.0,305.0,5.0
33578996.0,236.0,65.0,2340.0,5.0
33577351.0,266.0,73.0,2616.0,5.0
33575096.0,304.0,91.0,2681.0,5.0
33580483.0,190.0,52.0,3088.0,5.0
33582125.0,161.0,44.0,1852.0,5.0
33575925.0,167.0,46.0,1127.0,5.0
33583941.0,102.0,28.0,3893.0,5.0
33576460.0,312.0,85.0,5850.0,5.0
33581760.0,115.0,32.0,1840.0,5.0
33581312.0,210.0,58.0,2730.0,5.0
33576476.0,205.0,56.0,2477.0,5.0
33575227.0,334.0,100.0,1670.0,5.0
33577099.0,277.0,76.0,2378.0,5.0
33576659.0,145.0,40.0,967.0,5.0
33580561.0,146.0,44.0,1858.0,5.0
33581390.0,254.0,70.0,3874.0,5.0
33581159.0,125.0,34.0,2781.0,5.0
33577753.0,194.0,53.0,5626.0,5.0
33576300.0,172.0,51.0,1126.0,5.0
33575229.0,113.0,31.0,819.0,5.0
33589605.0,15.0,12.0,439.0,5.0
33578735.0,111.0,30.0,1314.0,5.0
33576086.0,208.0,57.0,1491.0,5.0
33580011.0,14.0,15.0,845.0,5.0
33575690.0,164.0,45.0,1011.0,5.0
33599010.0,253.0,69.0,3247.0,5.0
33575585.0,287.0,86.0,1670.0,5.0
33581427.0,107.0,29.0,2836.0,5.0
33576624.0,275.0,90.0,2613.0,5.0
33582615.0,223.0,61.0,3940.0,5.0
33575037.0,47.0,17.0,825.0,4.0
33575542.0,196.0,54.0,1013.0,5.0
33577966.0,146.0,48.0,1621.0,5.0
33577106.0,263.0,72.0,5019.0,5.0
33587269.0,344.0,94.0,1175.0,5.0
33576707.0,170.0,51.0,1267.0,5.0
33576384.0,215.0,59.0,3207.0,5.0
33576711.0,31.0,34.0,920.0,5.0
33576110.0,25.0,81.0,1875.0,5.0
33577090.0,127.0,38.0,1120.0,5.0
33588831.0,34.0,9.0,269.0,5.0
33579903.0,148.0,41.0,1616.0,5.0
33575992.0,167.0,46.0,1155.0,5.0
33575860.0,279.0,76.0,1721.0,5.0
33579283.0,219.0,60.0,2519.0,5.0
33579872.0,86.0,24.0,1240.0,5.0
33578668.0,248.0,68.0,6717.0,5.0
33579214.0,196.0,54.0,1927.0,5.0
33575796.0,275.0,82.0,4250.0,5.0
33576486.0,227.0,62.0,1759.0,5.0
33574969.0,214.0,59.0,2354.0,5.0
33578061.0,100.0,36.0,1411.0,5.0
33587540.0,254.0,70.0,1037.0,5.0
33574985.0,64.0,42.0,845.0,5.0
33575599.0,196.0,59.0,2370.0,5.0
33580113.0,30.0,25.0,1140.0,5.0
33575023.0,211.0,58.0,1477.0,5.0
33577790.0,196.0,80.0,2818.0,5.0
33575519.0,236.0,71.0,1244.0,5.0
33578227.0,16.0,17.0,507.0,5.0
33588475.0,88.0,24.0,521.0,5.0
33579277.0,268.0,80.0,2924.0,5.0
33577533.0,225.0,62.0,2156.0,5.0
33575026.0,78.0,23.0,319.0,5.0
33580571.0,206.0,56.0,2747.0,5.0
33575112.0,222.0,61.0,1813.0,5.0
33578837.0,137.0,38.0,1701.0,5.0
33577248.0,145.0,40.0,2465.0,5.0
33576145.0,38.0,11.0,763.0,5.0
33579690.0,339.0,93.0,5565.0,5.0
33577012.0,167.0,46.0,1322.0,5.0
33575287.0,143.0,43.0,702.0,5.0
33581211.0,294.0,81.0,7399.0,5.0
33575116.0,225.0,62.0,1500.0,5.0
33575660.0,273.0,82.0,2755.0,5.0
33575577.0,316.0,87.0,3450.0,5.0
33580545.0,152.0,42.0,2305.0,5.0
33575106.0,56.0,17.0,244.0,5.0
33576928.0,154.0,42.0,1283.0,5.0
33578348.0,0.0,0.0,0.0,5.0
33589800.0,30.0,97.0,3780.0,5.0
33575340.0,132.0,43.0,3287.0,5.0
33577126.0,107.0,29.0,1721.0,5.0
33589346.0,93.0,31.0,1721.0,5.0
33576510.0,300.0,82.0,2325.0,5.0
33577085.0,141.0,42.0,1282.0,5.0
33589938.0,74.0,24.0,999.0,5.0
33576887.0,198.0,59.0,3168.0,5.0
33591244.0,24.0,26.0,1632.0,5.0
33576225.0,189.0,52.0,1906.0,5.0
33576441.0,240.0,66.0,3400.0,5.0
33575190.0,40.0,15.0,471.0,5.0
33577957.0,107.0,39.0,2009.0,5.0
33576143.0,43.0,12.0,247.0,5.0
33576159.0,48.0,13.0,528.0,5.0
33576103.0,166.0,50.0,1177.0,5.0
33576950.0,270.0,74.0,2250.0,5.0
33579744.0,159.0,44.0,610.0,5.0
33581967.0,365.0,100.0,5110.0,5.0
33580356.0,217.0,59.0,3472.0,5.0
33581156.0,257.0,70.0,1735.0,5.0
33578286.0,87.0,26.0,1036.0,5.0
33576573.0,207.0,57.0,1622.0,5.0
33576424.0,125.0,58.0,2571.0,5.0
33576147.0,224.0,74.0,2934.0,5.0
33583623.0,191.0,69.0,5645.0,5.0
33574989.0,2.0,1.0,21.0,5.0
33582710.0,166.0,50.0,755.0,5.0
33579989.0,355.0,97.0,4467.0,5.0
33575921.0,296.0,81.0,4489.0,5.0
33575212.0,30.0,9.0,142.0,5.0
33579768.0,95.0,26.0,673.0,5.0
33580820.0,17.0,55.0,2516.0,5.0
33589968.0,328.0,90.0,3690.0,5.0
33581377.0,153.0,46.0,2531.0,5.0
33583827.0,142.0,39.0,746.0,5.0
33580933.0,198.0,54.0,2756.0,5.0
33584641.0,184.0,50.0,1089.0,5.0
33583025.0,12.0,39.0,636.0,5.0
33579344.0,283.0,78.0,2854.0,5.0
33576024.0,256.0,70.0,3520.0,5.0
33578086.0,113.0,41.0,1607.0,5.0
33577588.0,20.0,22.0,773.0,5.0
33580143.0,203.0,56.0,4178.0,5.0
33575887.0,155.0,42.0,1033.0,5.0
33577864.0,211.0,58.0,2884.0,5.0
33576309.0,102.0,31.0,835.0,5.0
33581975.0,92.0,100.0,3925.0,5.0
33575378.0,75.0,27.0,1208.0,4.0
33579029.0,238.0,65.0,2935.0,5.0
33580774.0,51.0,17.0,852.0,5.0
33577996.0,116.0,42.0,1534.0,5.0
33576590.0,248.0,68.0,5518.0,5.0
33575569.0,233.0,64.0,2039.0,5.0
33576608.0,138.0,38.0,920.0,5.0
33582330.0,213.0,64.0,4163.0,5.0
33580054.0,239.0,65.0,3127.0,5.0
33576191.0,96.0,29.0,1588.0,5.0
33577852.0,139.0,38.0,1888.0,5.0
33575537.0,204.0,56.0,2176.0,5.0
33575209.0,210.0,58.0,1925.0,5.0
33575553.0,137.0,41.0,884.0,5.0
33577228.0,47.0,13.0,392.0,5.0
33576338.0,135.0,37.0,1024.0,5.0
33576381.0,225.0,62.0,1350.0,5.0
33585568.0,319.0,96.0,2320.0,5.0
33578473.0,190.0,57.0,2090.0,5.0
33583510.0,240.0,66.0,6040.0,5.0
33576098.0,145.0,40.0,2598.0,5.0
33575230.0,241.0,72.0,1161.0,5.0
33575141.0,262.0,78.0,1215.0,5.0
33591083.0,63.0,17.0,992.0,5.0
33576223.0,179.0,66.0,1551.0,5.0
33575840.0,313.0,86.0,3078.0,5.0
33575325.0,149.0,44.0,840.0,5.0
33575370.0,348.0,95.0,1885.0,5.0
33576666.0,280.0,77.0,3570.0,5.0
33590268.0,250.0,68.0,2438.0,5.0
33580575.0,148.0,48.0,2087.0,5.0
33576428.0,271.0,81.0,3548.0,5.0
33578578.0,334.0,92.0,2811.0,5.0
33576532.0,262.0,72.0,1681.0,5.0
33580856.0,63.0,26.0,1764.0,5.0
33577107.0,151.0,55.0,1107.0,5.0
33575217.0,91.0,27.0,438.0,5.0
33575250.0,203.0,56.0,3400.0,5.0
33578056.0,221.0,61.0,3978.0,5.0
33575282.0,324.0,89.0,3753.0,4.0
33574871.0,365.0,100.0,2068.0,5.0
33581258.0,161.0,44.0,2402.0,5.0
33576336.0,195.0,53.0,2259.0,5.0
33577726.0,352.0,96.0,2053.0,5.0
33576582.0,16.0,4.0,348.0,5.0
33577667.0,179.0,49.0,1760.0,5.0
33575173.0,272.0,75.0,1972.0,5.0
33587243.0,47.0,13.0,149.0,5.0
33574836.0,0.0,0.0,0.0,5.0
33578443.0,158.0,43.0,1791.0,5.0
33576499.0,120.0,36.0,916.0,5.0
33575965.0,242.0,66.0,1513.0,5.0
33578153.0,177.0,48.0,1903.0,5.0
33582486.0,285.0,78.0,1021.0,5.0
33588536.0,205.0,56.0,1281.0,5.0
33577394.0,106.0,29.0,636.0,5.0
33575851.0,182.0,50.0,2700.0,5.0
33575061.0,55.0,15.0,422.0,5.0
33587718.0,183.0,50.0,808.0,5.0
33576853.0,160.0,59.0,1582.0,5.0
33575314.0,337.0,92.0,1713.0,5.0
33582692.0,155.0,42.0,2906.0,5.0
33582788.0,140.0,38.0,922.0,5.0
33581415.0,171.0,47.0,2608.0,5.0
33587485.0,242.0,66.0,988.0,5.0
33576387.0,241.0,66.0,4639.0,5.0
33582669.0,320.0,88.0,1973.0,5.0
33576739.0,343.0,94.0,1143.0,5.0
33575472.0,91.0,25.0,523.0,5.0
33579404.0,15.0,4.0,233.0,5.0
33575924.0,54.0,18.0,1004.0,5.0
33581202.0,189.0,52.0,4284.0,5.0
33575436.0,206.0,56.0,2146.0,5.0
33576162.0,242.0,66.0,4638.0,5.0
33578264.0,139.0,38.0,1506.0,5.0
33584320.0,198.0,59.0,7020.0,5.0
33579137.0,156.0,43.0,1521.0,5.0
33575358.0,12.0,39.0,780.0,5.0
33575996.0,164.0,45.0,2706.0,5.0
33576081.0,177.0,48.0,3157.0,5.0
33576904.0,271.0,81.0,2291.0,5.0
33577172.0,134.0,37.0,1184.0,5.0
33575362.0,230.0,63.0,1802.0,5.0
33580074.0,310.0,85.0,4056.0,5.0
33574975.0,108.0,30.0,531.0,5.0
33587406.0,14.0,45.0,672.0,5.0
33575371.0,119.0,36.0,1331.0,5.0
33575201.0,103.0,84.0,2730.0,5.0
33575647.0,194.0,53.0,2215.0,5.0
33575216.0,336.0,92.0,3108.0,5.0
33579193.0,137.0,38.0,1804.0,5.0
33584854.0,173.0,47.0,1052.0,5.0
33574839.0,222.0,61.0,3367.0,5.0
33577554.0,155.0,42.0,1666.0,5.0
33578621.0,294.0,81.0,3406.0,5.0
33575213.0,158.0,43.0,1264.0,5.0
33578186.0,272.0,81.0,2349.0,5.0
33576234.0,151.0,41.0,3033.0,5.0
33579166.0,8.0,2.0,111.0,5.0
33577903.0,25.0,10.0,384.0,5.0
33589757.0,57.0,62.0,4294.0,5.0
33575419.0,260.0,71.0,2708.0,5.0
33574875.0,40.0,11.0,303.0,5.0
33588972.0,354.0,97.0,2714.0,5.0
33578141.0,74.0,80.0,3182.0,5.0
33576409.0,66.0,20.0,456.0,5.0
33579598.0,154.0,42.0,2438.0,5.0
33579890.0,203.0,56.0,2165.0,5.0
33577453.0,172.0,51.0,1939.0,5.0
33578054.0,56.0,26.0,824.0,5.0
33583663.0,21.0,7.0,701.0,5.0
33601110.0,111.0,33.0,1362.0,5.0
33598263.0,109.0,33.0,832.0,5.0
33579182.0,238.0,65.0,2420.0,5.0
33578662.0,257.0,77.0,3294.0,5.0
33580080.0,202.0,55.0,3956.0,5.0
33591342.0,63.0,17.0,1113.0,5.0
33581654.0,85.0,23.0,751.0,5.0
33594912.0,340.0,93.0,1445.0,5.0
33579298.0,187.0,51.0,2618.0,5.0
33583642.0,304.0,83.0,1469.0,5.0
33581123.0,237.0,65.0,3456.0,5.0
33575127.0,146.0,40.0,973.0,5.0
33576915.0,249.0,75.0,1947.0,5.0
33579332.0,297.0,98.0,5019.0,5.0
33590941.0,14.0,45.0,2534.0,4.0
33578332.0,138.0,41.0,1656.0,5.0
33576827.0,156.0,43.0,1248.0,5.0
33575005.0,195.0,53.0,1333.0,5.0
33576514.0,91.0,30.0,764.0,5.0
33587852.0,95.0,28.0,579.0,5.0
33580325.0,247.0,68.0,6607.0,5.0
33575308.0,140.0,38.0,2648.0,5.0
33575689.0,263.0,72.0,3551.0,5.0
33575240.0,289.0,79.0,2095.0,5.0
33575910.0,106.0,87.0,3207.0,5.0
33579345.0,41.0,15.0,569.0,5.0
33582156.0,159.0,48.0,2067.0,5.0
33575562.0,247.0,81.0,3631.0,5.0
33576183.0,151.0,55.0,1292.0,5.0
33574906.0,186.0,51.0,1519.0,5.0
33583392.0,23.0,25.0,376.0,5.0
33584500.0,103.0,28.0,1167.0,5.0
33583814.0,208.0,62.0,2156.0,5.0
33579284.0,131.0,39.0,1989.0,5.0
33580712.0,50.0,16.0,1080.0,5.0
33575638.0,38.0,31.0,1501.0,5.0
33576210.0,292.0,80.0,1898.0,5.0
33576447.0,298.0,82.0,2036.0,5.0
33585107.0,67.0,18.0,419.0,5.0
33578030.0,129.0,47.0,1620.0,5.0
33576978.0,41.0,13.0,357.0,5.0
33575192.0,221.0,61.0,1547.0,5.0
33575139.0,147.0,40.0,992.0,5.0
33575622.0,303.0,83.0,1818.0,5.0
33577904.0,66.0,27.0,1370.0,5.0
33589343.0,122.0,66.0,9618.0,5.0
33583283.0,146.0,53.0,908.0,5.0
33590588.0,124.0,34.0,1612.0,5.0
33578095.0,18.0,15.0,419.0,5.0
33578026.0,254.0,76.0,2101.0,5.0
33583872.0,253.0,69.0,1708.0,5.0
33577715.0,325.0,89.0,4063.0,5.0
33576069.0,6.0,2.0,50.0,5.0
33575967.0,181.0,50.0,996.0,5.0
33575306.0,365.0,100.0,2129.0,5.0
33582956.0,179.0,49.0,776.0,5.0
33576015.0,159.0,44.0,981.0,5.0
33575605.0,19.0,21.0,456.0,5.0
33587959.0,119.0,36.0,649.0,5.0
33583560.0,154.0,42.0,873.0,5.0
33578273.0,124.0,37.0,1387.0,5.0
33576605.0,200.0,66.0,1600.0,5.0
33576479.0,133.0,40.0,1016.0,4.0
33578364.0,60.0,22.0,887.0,5.0
33580364.0,237.0,65.0,6834.0,5.0
33577626.0,290.0,79.0,2658.0,5.0
33578510.0,58.0,19.0,1531.0,5.0
33589118.0,88.0,24.0,726.0,5.0
33589332.0,76.0,83.0,2685.0,4.0
33577294.0,65.0,18.0,563.0,5.0
33580670.0,188.0,62.0,3948.0,5.0
33578063.0,157.0,57.0,1797.0,5.0
33583723.0,143.0,39.0,4099.0,5.0
33575095.0,42.0,12.0,595.0,5.0
33575943.0,261.0,72.0,2675.0,5.0
33575816.0,197.0,72.0,1707.0,5.0
33574917.0,220.0,60.0,1888.0,5.0
33583429.0,56.0,26.0,3040.0,5.0
33577950.0,145.0,48.0,1711.0,5.0
33574894.0,305.0,84.0,2338.0,5.0
33576369.0,168.0,55.0,2419.0,5.0
33581421.0,249.0,68.0,1951.0,5.0
33575918.0,187.0,56.0,1105.0,5.0
33579920.0,30.0,11.0,723.0,5.0
33575848.0,106.0,32.0,761.0,5.0
33590093.0,236.0,65.0,5802.0,5.0
33575138.0,144.0,39.0,1200.0,5.0
33585248.0,83.0,25.0,2550.0,5.0
33582967.0,73.0,20.0,1521.0,5.0
33575239.0,279.0,76.0,1232.0,5.0
33589183.0,21.0,68.0,2121.0,4.0
33589057.0,23.0,74.0,2231.0,5.0
33589378.0,16.0,17.0,571.0,5.0
33589851.0,7.0,23.0,903.0,5.0
33575034.0,300.0,82.0,1650.0,5.0
33579718.0,309.0,85.0,5099.0,5.0
33579641.0,84.0,23.0,1344.0,5.0
33576093.0,21.0,7.0,149.0,5.0
33576426.0,236.0,65.0,4386.0,5.0
33575149.0,237.0,65.0,1639.0,5.0
33583159.0,285.0,78.0,6389.0,5.0
33575960.0,130.0,36.0,2080.0,5.0
33577943.0,182.0,67.0,2508.0,5.0
33591268.0,301.0,82.0,4691.0,5.0
33577192.0,295.0,81.0,2606.0,5.0
33577789.0,121.0,49.0,2375.0,5.0
33580455.0,153.0,42.0,2474.0,4.0
33578674.0,81.0,22.0,952.0,5.0
33576221.0,212.0,70.0,5067.0,5.0
33590562.0,18.0,20.0,912.0,5.0
33589658.0,81.0,66.0,2410.0,5.0
33589302.0,72.0,78.0,2520.0,5.0
33581063.0,158.0,43.0,3397.0,5.0
33580627.0,106.0,39.0,2403.0,5.0
33578073.0,132.0,40.0,1524.0,5.0
33575414.0,63.0,17.0,499.0,5.0
33575319.0,215.0,59.0,968.0,5.0
33575163.0,94.0,38.0,1022.0,5.0
33575329.0,201.0,55.0,4104.0,5.0
33575311.0,40.0,13.0,200.0,5.0
33575474.0,162.0,44.0,1337.0,5.0
33575913.0,283.0,78.0,3703.0,5.0
33575338.0,303.0,83.0,3838.0,5.0
33575540.0,81.0,88.0,1566.0,5.0
33575042.0,21.0,68.0,966.0,5.0
33575142.0,292.0,80.0,1144.0,5.0
33577503.0,188.0,56.0,3880.0,5.0
33575476.0,204.0,56.0,6460.0,5.0
33577530.0,118.0,35.0,1148.0,5.0
33577316.0,130.0,36.0,1235.0,5.0
33578074.0,233.0,64.0,2408.0,5.0
33579667.0,189.0,52.0,2615.0,5.0
33583034.0,365.0,100.0,6996.0,5.0
33575549.0,351.0,96.0,4212.0,5.0
33596366.0,118.0,35.0,676.0,5.0
33575784.0,210.0,69.0,3549.0,5.0
33575468.0,294.0,81.0,3259.0,5.0
33575628.0,176.0,53.0,944.0,5.0
33575646.0,179.0,54.0,960.0,5.0
33578790.0,130.0,36.0,1603.0,5.0
33581701.0,143.0,39.0,2288.0,5.0
33589638.0,22.0,18.0,655.0,4.0
33577714.0,24.0,77.0,2712.0,5.0
33578408.0,214.0,59.0,4280.0,5.0
33589405.0,15.0,48.0,1635.0,5.0
33583073.0,225.0,62.0,994.0,5.0
33589535.0,22.0,36.0,1254.0,5.0
33589516.0,73.0,79.0,2750.0,5.0
33583000.0,27.0,87.0,1404.0,5.0
33577207.0,186.0,68.0,4113.0,5.0
33575161.0,163.0,45.0,666.0,5.0
33587836.0,200.0,55.0,950.0,5.0
33576533.0,234.0,64.0,4758.0,5.0
33577605.0,330.0,90.0,3190.0,4.0
33589551.0,72.0,78.0,2760.0,5.0
33574910.0,107.0,29.0,910.0,4.0
33576135.0,257.0,70.0,3769.0,5.0
33580217.0,48.0,14.0,1196.0,5.0
33588182.0,85.0,23.0,460.0,5.0
33577475.0,152.0,46.0,1561.0,5.0
33579181.0,274.0,75.0,3471.0,5.0
33575529.0,101.0,82.0,1540.0,5.0
33577980.0,124.0,34.0,1292.0,5.0
33588168.0,124.0,41.0,794.0,5.0
33576926.0,124.0,34.0,3751.0,5.0
33578816.0,46.0,50.0,2269.0,5.0
33579268.0,220.0,60.0,2548.0,5.0
33590632.0,15.0,16.0,785.0,5.0
33577919.0,27.0,9.0,448.0,5.0
33581246.0,292.0,80.0,7933.0,5.0
33575360.0,174.0,48.0,1769.0,5.0
33584561.0,200.0,60.0,1255.0,5.0
33583173.0,38.0,41.0,3407.0,5.0
33582301.0,174.0,48.0,3002.0,5.0
33575241.0,221.0,66.0,1065.0,5.0
33579549.0,271.0,74.0,2891.0,5.0
33577784.0,267.0,73.0,8900.0,5.0
33583357.0,211.0,69.0,6077.0,5.0
33575075.0,363.0,99.0,2178.0,5.0
33576035.0,93.0,34.0,1726.0,5.0
33578413.0,331.0,91.0,3420.0,5.0
33584588.0,56.0,21.0,436.0,5.0
33579831.0,246.0,67.0,1886.0,5.0
33574841.0,59.0,24.0,2043.0,5.0
33576177.0,193.0,58.0,2316.0,5.0
33580707.0,304.0,83.0,5067.0,5.0
33578866.0,15.0,16.0,750.0,5.0
33575086.0,338.0,93.0,2732.0,5.0
33582384.0,18.0,58.0,3888.0,5.0
33576250.0,211.0,58.0,1248.0,5.0
33587424.0,338.0,93.0,1352.0,5.0
33577390.0,29.0,94.0,3103.0,5.0
33575334.0,29.0,32.0,899.0,5.0
33580802.0,211.0,58.0,3886.0,5.0
33575822.0,317.0,87.0,1664.0,5.0
33578106.0,280.0,92.0,3612.0,5.0
33582857.0,121.0,33.0,3358.0,5.0
33575716.0,317.0,87.0,1981.0,5.0
33576802.0,188.0,52.0,1347.0,5.0
33575775.0,242.0,66.0,1371.0,5.0
33575891.0,109.0,30.0,1653.0,5.0
33576316.0,124.0,34.0,2821.0,5.0
33575713.0,250.0,68.0,1458.0,5.0
33574955.0,104.0,28.0,563.0,5.0
33583375.0,18.0,7.0,114.0,5.0
33577413.0,120.0,78.0,2496.0,5.0
33577770.0,269.0,88.0,2663.0,5.0
33577283.0,266.0,80.0,2515.0,5.0
33577685.0,26.0,28.0,988.0,5.0
33593771.0,90.0,98.0,3630.0,5.0
33577910.0,46.0,38.0,1346.0,5.0
33581358.0,337.0,92.0,5111.0,5.0
33576874.0,88.0,24.0,733.0,5.0
33577426.0,55.0,18.0,1205.0,4.0
33580705.0,39.0,16.0,795.0,5.0
33575814.0,214.0,59.0,1213.0,5.0
33576265.0,97.0,32.0,873.0,5.0
33577494.0,21.0,23.0,798.0,5.0
33577739.0,167.0,46.0,2394.0,5.0
33581242.0,59.0,16.0,1357.0,5.0
33581789.0,225.0,67.0,2414.0,5.0
33582637.0,365.0,100.0,6418.0,5.0
33577531.0,80.0,26.0,1024.0,5.0
33578203.0,14.0,15.0,607.0,5.0
33577066.0,26.0,84.0,2678.0,5.0
33580386.0,89.0,24.0,1431.0,5.0
33577795.0,57.0,23.0,705.0,5.0
33580158.0,48.0,22.0,1049.0,4.0
33579552.0,167.0,78.0,3435.0,4.0
33576203.0,20.0,22.0,1573.0,5.0
33575512.0,27.0,18.0,378.0,4.0
33577590.0,86.0,24.0,788.0,5.0
33576737.0,141.0,42.0,1243.0,5.0
33576636.0,195.0,53.0,1300.0,5.0
33576555.0,194.0,53.0,4123.0,5.0
33586615.0,57.0,19.0,576.0,5.0
33591839.0,238.0,71.0,3548.0,5.0
33584232.0,150.0,45.0,886.0,5.0
33577386.0,314.0,86.0,3114.0,5.0
33575994.0,185.0,51.0,1018.0,5.0
33580679.0,0.0,0.0,0.0,5.0
33587903.0,260.0,71.0,1278.0,5.0
33580920.0,319.0,87.0,6167.0,5.0
33575730.0,96.0,79.0,1584.0,5.0
